id,user,uid,version,changeset,timestamp
461389492,WesWeaver,2273289,1,44625040,2016-12-23T15:43:09Z
461389493,WesWeaver,2273289,1,44625040,2016-12-23T15:43:09Z
461389494,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389495,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389496,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389497,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389498,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389499,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389500,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389501,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389502,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389503,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389504,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389505,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389506,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389507,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389508,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389509,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389510,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389511,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389512,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389513,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389514,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389515,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389516,WesWeaver,2273289,1,44625040,2016-12-23T15:43:10Z
461389517,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389518,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389519,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389520,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389521,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389522,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389523,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389524,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389525,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389526,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389527,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389528,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389529,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389530,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389531,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389532,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389533,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389534,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389535,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389536,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389537,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389538,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389539,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389540,WesWeaver,2273289,1,44625040,2016-12-23T15:43:11Z
461389541,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389542,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389543,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389544,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389545,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389546,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389547,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389548,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389550,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389551,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389553,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389555,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389557,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389559,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389561,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389563,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389564,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389565,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389566,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389567,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389568,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389569,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389570,WesWeaver,2273289,1,44625040,2016-12-23T15:43:12Z
461389571,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389572,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389573,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389574,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389575,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389576,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389577,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389578,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389579,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389580,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389581,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389582,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389583,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389584,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389585,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389586,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389587,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389588,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389589,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389590,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389591,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389592,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389593,WesWeaver,2273289,1,44625040,2016-12-23T15:43:13Z
461389594,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389595,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389596,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389597,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389598,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389599,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389600,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389601,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389602,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389603,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389605,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389606,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389608,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389609,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389611,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389612,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389614,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389616,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389617,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389619,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389620,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389621,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389622,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389623,WesWeaver,2273289,1,44625040,2016-12-23T15:43:14Z
461389624,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389625,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389626,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389627,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389628,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389629,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389630,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389631,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389632,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389633,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389634,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389635,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389636,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389637,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389638,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389639,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389640,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389641,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389642,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389643,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389644,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389645,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389646,WesWeaver,2273289,1,44625040,2016-12-23T15:43:15Z
461389647,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389648,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389649,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389650,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389651,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389652,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389653,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389654,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389655,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389656,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389657,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389658,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389659,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389660,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389661,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389662,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389663,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389664,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389665,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389666,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389667,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389668,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389669,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389670,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389671,WesWeaver,2273289,1,44625040,2016-12-23T15:43:16Z
461389672,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389673,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389674,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389675,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389676,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389677,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389678,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389679,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389680,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389681,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389682,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389683,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389684,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389685,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389686,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389687,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389688,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389689,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389690,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389691,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389692,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389693,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389694,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389695,WesWeaver,2273289,1,44625040,2016-12-23T15:43:17Z
461389696,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389697,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389698,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389699,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389700,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389701,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389702,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389703,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389704,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389705,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389706,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389707,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389708,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389709,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389710,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389711,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389712,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389713,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389714,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389715,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389716,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389717,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389718,WesWeaver,2273289,1,44625040,2016-12-23T15:43:18Z
461389719,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389720,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389721,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389722,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389723,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389724,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389725,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389726,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389727,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389728,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389729,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389730,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389731,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389732,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389733,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389734,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389735,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389736,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389737,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389739,WesWeaver,2273289,1,44625040,2016-12-23T15:43:19Z
461389740,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389741,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389743,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389744,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389745,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389747,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389750,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389751,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389752,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389754,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389755,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389756,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389758,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389760,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389761,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389762,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389763,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389764,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389766,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389767,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389768,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389770,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389772,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389774,WesWeaver,2273289,1,44625040,2016-12-23T15:43:20Z
461389776,WesWeaver,2273289,1,44625040,2016-12-23T15:43:21Z
461389777,WesWeaver,2273289,1,44625040,2016-12-23T15:43:21Z
461389779,WesWeaver,2273289,1,44625040,2016-12-23T15:43:21Z
461402344,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402345,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402346,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402347,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402348,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402349,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402350,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402351,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402352,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402353,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402354,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402355,WesWeaver,2273289,1,44626614,2016-12-23T16:40:38Z
461402356,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402357,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402358,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402359,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402360,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402361,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402362,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402363,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402364,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402365,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402366,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402367,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402368,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402369,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402370,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402371,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402372,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402373,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402374,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402375,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402376,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402377,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402379,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402380,WesWeaver,2273289,1,44626614,2016-12-23T16:40:39Z
461402381,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402382,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402383,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402384,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402385,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402386,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402387,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402388,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402389,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402390,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402391,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402392,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402393,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402394,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402395,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402396,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402397,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402398,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402399,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402400,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402401,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402402,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402403,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402404,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402405,WesWeaver,2273289,1,44626614,2016-12-23T16:40:40Z
461402406,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402407,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402408,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402409,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402410,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402411,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402412,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402413,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402414,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402415,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402416,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402417,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402418,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402419,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402420,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402421,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402422,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402423,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402424,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402425,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402426,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402427,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402428,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402429,WesWeaver,2273289,1,44626614,2016-12-23T16:40:41Z
461402430,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402431,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402432,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402433,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402434,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402435,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402436,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402437,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402438,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402439,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402440,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402441,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402442,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402443,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402444,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402445,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402446,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402447,WesWeaver,2273289,1,44626614,2016-12-23T16:40:42Z
461402448,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402449,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402450,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402451,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402452,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402453,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402454,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402455,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402457,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402459,WesWeaver,2273289,2,47441208,2017-04-04T12:26:57Z
461402461,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402463,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402464,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402465,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402466,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402467,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402468,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402469,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402470,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402471,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402472,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402473,WesWeaver,2273289,1,44626614,2016-12-23T16:40:43Z
461402474,WesWeaver,2273289,1,44626614,2016-12-23T16:40:44Z
461402475,WesWeaver,2273289,1,44626614,2016-12-23T16:40:44Z
